 # Dv [km/s]	     dx [km]	     dy [km]	     dz [km]	     dr [km]	  dvx [km/s]	  dvy [km/s]	  dvz [km/s]	   dv [km/s]	e_los_2 [km]	e_los_inf [km]	      reward
   0.0047481	  -0.0003232	  -0.0006587	  -0.0000459	   0.0007351	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0022978	   0.0019349	  -0.0532324
   0.0047915	  -0.0004377	  -0.0004780	  -0.0001192	   0.0006590	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0015764	   0.0010143	  -0.0415095
   0.0048864	  -0.0000886	   0.0000379	  -0.0001682	   0.0001939	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024234	   0.0020972	  -0.0551753
   0.0051736	   0.0004230	  -0.0005435	  -0.0000190	   0.0006889	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030996	   0.0026257	  -0.0671750
   0.0045285	   0.0002543	  -0.0004995	  -0.0000393	   0.0005619	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024593	   0.0021924	  -0.0529834
   0.0061710	   0.0001883	  -0.0002183	  -0.0000224	   0.0002892	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025414	   0.0018713	  -0.0670497
   0.0069972	   0.0002534	  -0.0002230	  -0.0000261	   0.0003386	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0064078	   0.0060046	  -0.1189577
   0.0067279	   0.0004454	  -0.0005312	  -0.0001012	   0.0007006	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0058743	   0.0056231	  -0.1079813
   0.0053522	   0.0007389	  -0.0005353	   0.0000232	   0.0009127	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0026897	   0.0020888	  -0.0639275
   0.0046291	  -0.0002945	  -0.0006167	  -0.0001402	   0.0006976	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028360	   0.0023287	  -0.0603598
   0.0044454	   0.0005681	  -0.0005728	   0.0000983	   0.0008127	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0033978	   0.0020424	  -0.0767313
   0.0068519	  -0.0001693	  -0.0003673	  -0.0000361	   0.0004060	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0052650	   0.0050426	  -0.1021827
   0.0061603	  -0.0000269	  -0.0003018	  -0.0000012	   0.0003030	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0050371	   0.0049287	  -0.0907495
   0.0051907	  -0.0000408	  -0.0002703	  -0.0000115	   0.0002736	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028794	   0.0027083	  -0.0607665
   0.0039973	   0.0004001	  -0.0002649	  -0.0000153	   0.0004801	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014546	   0.0010165	  -0.0361182
   0.0059673	  -0.0003955	  -0.0003165	  -0.0000191	   0.0005069	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021036	   0.0016267	  -0.0580549
   0.0041720	  -0.0000632	  -0.0001781	  -0.0000018	   0.0001890	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021554	   0.0014106	  -0.0490655
   0.0051855	  -0.0004394	  -0.0003364	  -0.0000554	   0.0005561	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030488	   0.0029788	  -0.0609116
   0.0043751	  -0.0003398	  -0.0005770	  -0.0001421	   0.0006845	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018093	   0.0014757	  -0.0431281
   0.0073586	  -0.0003525	  -0.0004112	  -0.0000137	   0.0005417	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0012917	   0.0009729	  -0.0551569
   0.0046793	   0.0002150	  -0.0007043	  -0.0000112	   0.0007365	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0016865	   0.0011180	  -0.0439496
   0.0068100	   0.0002129	  -0.0007877	  -0.0000493	   0.0008174	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0040890	   0.0039727	  -0.0848875
   0.0057933	   0.0003719	  -0.0003317	   0.0000138	   0.0004985	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034972	   0.0030761	  -0.0760208
   0.0050293	   0.0000136	  -0.0000758	  -0.0000558	   0.0000951	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023271	   0.0017798	  -0.0561641
   0.0051245	   0.0002335	  -0.0005564	  -0.0000690	   0.0006073	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0037268	   0.0032151	  -0.0752688
   0.0056507	   0.0003371	  -0.0004445	  -0.0000511	   0.0005602	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0012766	   0.0009325	  -0.0456079
   0.0073079	  -0.0001056	  -0.0003317	  -0.0000893	   0.0003594	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0046932	   0.0042849	  -0.1007127
   0.0040995	   0.0002422	  -0.0003863	   0.0000998	   0.0004667	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024632	   0.0017072	  -0.0543334
   0.0049533	  -0.0001214	  -0.0001107	  -0.0000082	   0.0001645	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0039458	   0.0036699	  -0.0739268
   0.0051956	  -0.0000554	  -0.0000915	  -0.0001174	   0.0001588	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0027522	   0.0022369	  -0.0616959
   0.0045135	  -0.0001736	  -0.0003374	  -0.0000643	   0.0003849	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019950	   0.0019191	  -0.0442812
   0.0049696	   0.0002510	  -0.0001863	  -0.0000601	   0.0003183	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028328	   0.0021905	  -0.0623894
   0.0053943	  -0.0000045	  -0.0001573	  -0.0000620	   0.0001692	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023601	   0.0023438	  -0.0544003
   0.0042687	   0.0002960	  -0.0004330	   0.0000878	   0.0005318	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030156	   0.0017148	  -0.0682875
   0.0048161	  -0.0003589	  -0.0004498	  -0.0001386	   0.0005919	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030801	   0.0023117	  -0.0659691
   0.0051713	  -0.0002581	  -0.0006118	  -0.0000288	   0.0006646	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0027562	   0.0024307	  -0.0606651
   0.0044791	  -0.0004747	  -0.0002693	  -0.0001391	   0.0005632	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0023446	   0.0023289	  -0.0482130
   0.0050052	  -0.0000280	  -0.0000408	  -0.0000133	   0.0000513	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029005	   0.0024305	  -0.0635028
   0.0046767	   0.0002782	  -0.0001119	  -0.0000057	   0.0002999	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020415	   0.0010752	  -0.0498035
   0.0050478	   0.0000953	  -0.0003699	  -0.0000785	   0.0003899	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030988	   0.0024712	  -0.0670607
   0.0057779	   0.0003295	  -0.0005705	  -0.0000457	   0.0006604	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0027470	   0.0023452	  -0.0660380
   0.0048089	   0.0002385	  -0.0007673	  -0.0000135	   0.0008036	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025607	   0.0022634	  -0.0567070
   0.0073367	  -0.0004445	  -0.0005800	  -0.0000928	   0.0007366	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0005689	   0.0004102	  -0.0491479
   0.0048786	   0.0001047	  -0.0002096	  -0.0001527	   0.0002796	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028363	   0.0021493	  -0.0625239
   0.0080896	   0.0002241	  -0.0003778	  -0.0000672	   0.0004444	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023060	   0.0023060	  -0.0719905
   0.0038926	   0.0001828	  -0.0007329	  -0.0000153	   0.0007555	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0009166	   0.0006693	  -0.0278994
   0.0038428	  -0.0003014	  -0.0002550	   0.0000421	   0.0003970	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0010984	   0.0007215	  -0.0291411
   0.0059542	   0.0002465	  -0.0001100	  -0.0001423	   0.0003051	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028654	   0.0022258	  -0.0699974
   0.0057863	   0.0000724	  -0.0002666	   0.0000138	   0.0002766	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0039151	   0.0030877	  -0.0835229
   0.0048018	  -0.0001274	  -0.0006884	  -0.0000515	   0.0007019	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028676	   0.0023316	  -0.0615029
   0.0043328	   0.0002467	  -0.0006499	  -0.0000115	   0.0006953	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0015618	   0.0011141	  -0.0397436
   0.0048517	   0.0001006	  -0.0000471	  -0.0001170	   0.0001614	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025830	   0.0020846	  -0.0579238
   0.0066829	  -0.0002674	  -0.0006146	  -0.0000144	   0.0006704	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0043250	   0.0042374	  -0.0838538
   0.0046368	  -0.0004686	  -0.0006611	  -0.0000804	   0.0008143	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0027583	   0.0025842	  -0.0557392
   0.0045771	  -0.0003658	  -0.0006420	  -0.0001267	   0.0007497	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023991	   0.0021097	  -0.0524633
   0.0048402	   0.0000849	  -0.0000354	  -0.0001435	   0.0001704	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0036820	   0.0027247	  -0.0740780
   0.0066114	  -0.0001443	  -0.0001952	  -0.0000704	   0.0002527	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0043951	   0.0041131	  -0.0906960
   0.0047151	  -0.0000311	  -0.0001487	  -0.0001450	   0.0002100	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024176	   0.0021560	  -0.0539325
   0.0066337	  -0.0002909	  -0.0005193	  -0.0000044	   0.0005953	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0056455	   0.0052804	  -0.1088793
   0.0068441	   0.0002531	  -0.0005564	  -0.0000437	   0.0006129	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0055785	   0.0052955	  -0.1064374
   0.0073567	   0.0003716	  -0.0000811	   0.0000047	   0.0003804	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0007880	   0.0005080	  -0.0491245
   0.0052971	   0.0000173	  -0.0000221	  -0.0000533	   0.0000602	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0044388	   0.0038860	  -0.0856264
   0.0056191	  -0.0003664	  -0.0006027	  -0.0000194	   0.0007056	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0032346	   0.0025071	  -0.0731746
   0.0042062	   0.0001141	  -0.0005837	   0.0000190	   0.0005951	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018055	   0.0010045	  -0.0427730
   0.0045568	   0.0004079	  -0.0005138	  -0.0000046	   0.0006561	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023251	   0.0021656	  -0.0486156
   0.0051144	   0.0002488	  -0.0002804	  -0.0000517	   0.0003784	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031096	   0.0027391	  -0.0662070
   0.0064631	   0.0000430	  -0.0005975	  -0.0001286	   0.0006126	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0040555	   0.0037367	  -0.0863286
   0.0043548	   0.0004093	  -0.0007852	   0.0000894	   0.0008899	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029462	   0.0019403	  -0.0670796
   0.0064992	  -0.0004205	  -0.0005288	  -0.0001235	   0.0006868	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0058055	   0.0053849	  -0.1121017
   0.0074903	   0.0003907	  -0.0001190	  -0.0001211	   0.0004260	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0027584	   0.0021512	  -0.0787125
   0.0049865	  -0.0000009	  -0.0005175	  -0.0000988	   0.0005269	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034335	   0.0029654	  -0.0701582
   0.0051566	  -0.0003073	  -0.0003745	  -0.0000511	   0.0004871	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0042155	   0.0036758	  -0.0817441
   0.0050195	   0.0001889	  -0.0001220	  -0.0001836	   0.0002903	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029771	   0.0024772	  -0.0643517
   0.0051469	   0.0000555	  -0.0007293	  -0.0000731	   0.0007351	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0026752	   0.0021056	  -0.0619966
   0.0075560	  -0.0001495	  -0.0005335	  -0.0000287	   0.0005548	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0037199	   0.0030613	  -0.0921739
   0.0054431	  -0.0004801	  -0.0005942	  -0.0001077	   0.0007715	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0017766	   0.0017616	  -0.0491743
   0.0070761	   0.0003535	  -0.0001862	  -0.0000369	   0.0004012	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0050011	   0.0045020	  -0.1043793
   0.0049097	  -0.0002353	  -0.0001401	  -0.0000575	   0.0002798	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0012374	   0.0007597	  -0.0368751
   0.0056497	   0.0001905	   0.0000400	   0.0000198	   0.0001957	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038668	   0.0032005	  -0.0813696
   0.0048906	  -0.0000841	  -0.0002934	  -0.0000605	   0.0003112	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030659	   0.0027897	  -0.0632175
   0.0045300	  -0.0002312	  -0.0006657	  -0.0000720	   0.0007084	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028679	   0.0020139	  -0.0604077
   0.0040901	  -0.0002062	  -0.0006017	   0.0000524	   0.0006382	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0016982	   0.0011431	  -0.0404882
   0.0055549	   0.0001878	  -0.0001398	  -0.0000107	   0.0002344	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0037002	   0.0032727	  -0.0770239
   0.0047454	  -0.0004019	  -0.0006762	  -0.0000109	   0.0007867	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030888	   0.0025949	  -0.0639219
   0.0048473	   0.0002382	  -0.0001677	  -0.0000934	   0.0003059	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031732	   0.0025095	  -0.0662773
   0.0069210	   0.0001895	  -0.0001321	  -0.0001134	   0.0002574	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0060256	   0.0056082	  -0.1143377
   0.0065575	  -0.0004677	  -0.0001696	  -0.0001575	   0.0005218	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0059767	   0.0056272	  -0.1134722
   0.0058530	  -0.0002775	  -0.0004349	  -0.0001357	   0.0005335	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0039979	   0.0033692	  -0.0842669
   0.0047137	   0.0002461	  -0.0008345	  -0.0000259	   0.0008704	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0014675	   0.0009287	  -0.0409108
   0.0049343	   0.0002763	  -0.0005241	  -0.0000764	   0.0005974	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020330	   0.0016666	  -0.0490372
   0.0049819	   0.0002722	  -0.0006968	  -0.0000377	   0.0007491	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029889	   0.0022534	  -0.0656095
   0.0068950	  -0.0001530	  -0.0007652	  -0.0000289	   0.0007809	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0012928	   0.0008236	  -0.0518065
   0.0041886	   0.0004904	  -0.0006936	   0.0001366	   0.0008603	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038514	   0.0026978	  -0.0783529
   0.0065179	   0.0002733	  -0.0004741	  -0.0000440	   0.0005490	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0051772	   0.0049174	  -0.0987484
   0.0074288	   0.0001033	  -0.0001797	  -0.0000383	   0.0002108	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0013820	   0.0010314	  -0.0586329
   0.0079668	   0.0000060	  -0.0005687	  -0.0001265	   0.0005827	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019345	   0.0019345	  -0.0675397
   0.0038444	   0.0001935	  -0.0002389	  -0.0000030	   0.0003075	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0011719	   0.0008943	  -0.0313515
   0.0071651	   0.0003150	  -0.0003756	  -0.0000034	   0.0004902	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0007584	   0.0004962	  -0.0477670
   0.0050093	   0.0004619	  -0.0004306	  -0.0000564	   0.0006340	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030568	   0.0024573	  -0.0657462
   0.0081665	  -0.0000768	  -0.0005049	  -0.0001260	   0.0005260	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020666	   0.0020666	  -0.0701356
   0.0060481	   0.0003121	  -0.0000345	   0.0000200	   0.0003146	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031932	   0.0023976	  -0.0753876
   0.0055095	   0.0001233	   0.0000635	  -0.0001316	   0.0001912	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034395	   0.0029636	  -0.0738210
   0.0045653	   0.0001464	  -0.0006523	  -0.0001301	   0.0006810	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019437	   0.0015075	  -0.0479578
   0.0052730	  -0.0000649	  -0.0002282	   0.0000123	   0.0002376	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0040331	   0.0035836	  -0.0794836
   0.0069456	  -0.0001737	  -0.0007047	  -0.0001119	   0.0007343	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021385	   0.0020376	  -0.0629859
   0.0043494	  -0.0004643	  -0.0006763	  -0.0000684	   0.0008232	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0019573	   0.0018495	  -0.0428850
   0.0050685	  -0.0004234	  -0.0004630	  -0.0000913	   0.0006340	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038733	   0.0032767	  -0.0771877
   0.0051912	  -0.0000515	   0.0000463	  -0.0001840	   0.0001966	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0041504	   0.0036698	  -0.0806935
   0.0050473	  -0.0000596	   0.0000681	  -0.0000475	   0.0001022	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031495	   0.0025025	  -0.0677975
   0.0051821	   0.0000049	  -0.0006797	  -0.0000449	   0.0006812	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021922	   0.0020042	  -0.0509592
   0.0050596	   0.0002253	  -0.0004309	  -0.0001181	   0.0005004	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0035699	   0.0025480	  -0.0741279
   0.0070073	  -0.0005472	  -0.0006913	  -0.0001023	   0.0008876	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030129	   0.0028873	  -0.0735735
   0.0066429	  -0.0003871	  -0.0002966	   0.0000023	   0.0004877	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029121	   0.0027621	  -0.0704435
   0.0070597	  -0.0000209	  -0.0005940	  -0.0000372	   0.0005956	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0040322	   0.0037587	  -0.0893462
   0.0044931	  -0.0001266	  -0.0000095	  -0.0000760	   0.0001480	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0022660	   0.0022060	  -0.0470144
   0.0046871	  -0.0003574	  -0.0003132	  -0.0000409	   0.0004770	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0027749	   0.0024961	  -0.0583316
   0.0079182	  -0.0003406	  -0.0003766	  -0.0000268	   0.0005085	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018405	   0.0018266	  -0.0660623
   0.0073829	   0.0000896	  -0.0003167	  -0.0000176	   0.0003296	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023140	   0.0019269	  -0.0711597
   0.0042271	   0.0005658	  -0.0002216	   0.0000840	   0.0006135	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031788	   0.0019294	  -0.0705926
   0.0054705	   0.0001250	  -0.0003413	  -0.0000101	   0.0003636	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038594	   0.0034934	  -0.0773723
   0.0046129	   0.0000627	  -0.0004316	  -0.0000448	   0.0004384	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0017515	   0.0008613	  -0.0442430
   0.0076389	   0.0000431	  -0.0004399	  -0.0000951	   0.0004521	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019951	   0.0018239	  -0.0672518
   0.0054221	  -0.0001387	  -0.0003287	  -0.0001132	   0.0003743	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0026648	   0.0023845	  -0.0614866
   0.0058815	   0.0000307	  -0.0005462	  -0.0000520	   0.0005495	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029619	   0.0023263	  -0.0708563
   0.0058457	   0.0002462	  -0.0005730	  -0.0000794	   0.0006287	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0035478	   0.0028111	  -0.0788554
   0.0043314	  -0.0003441	  -0.0002999	  -0.0000554	   0.0004598	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014931	   0.0008963	  -0.0382267
   0.0063715	   0.0001278	  -0.0002144	  -0.0000905	   0.0002655	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0053484	   0.0047898	  -0.1054369
   0.0064155	  -0.0000525	  -0.0003315	  -0.0001138	   0.0003545	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0051273	   0.0050339	  -0.0918773
   0.0075902	  -0.0001440	  -0.0003613	  -0.0000796	   0.0003970	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0016500	   0.0016086	  -0.0616874
   0.0059797	   0.0003699	   0.0000199	  -0.0000208	   0.0003710	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0032493	   0.0023479	  -0.0758062
   0.0044837	   0.0001190	  -0.0005612	  -0.0001738	   0.0005994	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0022056	   0.0018216	  -0.0505136
   0.0041354	   0.0000578	  -0.0001550	  -0.0000472	   0.0001721	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0016404	   0.0015759	  -0.0383286
   0.0046138	  -0.0002013	  -0.0004945	  -0.0001218	   0.0005476	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0026534	   0.0023669	  -0.0562494
   0.0054469	   0.0002113	  -0.0005226	   0.0000253	   0.0005643	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0022056	   0.0021867	  -0.0532441
   0.0044577	  -0.0004571	  -0.0002114	  -0.0000855	   0.0005108	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023819	   0.0022591	  -0.0481724
   0.0045102	  -0.0003885	  -0.0001091	  -0.0000967	   0.0004150	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019333	   0.0018914	  -0.0439821
   0.0044603	  -0.0002792	  -0.0000213	  -0.0001730	   0.0003292	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023666	   0.0023233	  -0.0479678
   0.0066738	   0.0003790	  -0.0003515	  -0.0000590	   0.0005203	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0044366	   0.0042834	  -0.0886533
   0.0043226	  -0.0003265	  -0.0003700	  -0.0000680	   0.0004981	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0015776	   0.0013268	  -0.0385209
   0.0043815	  -0.0003455	  -0.0000612	  -0.0001344	   0.0003757	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018896	   0.0018454	  -0.0426639
   0.0052518	   0.0000049	   0.0000422	  -0.0000881	   0.0000978	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031417	   0.0026652	  -0.0682947
   0.0051751	  -0.0000426	  -0.0007429	  -0.0001714	   0.0007636	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025417	   0.0019627	  -0.0604260
   0.0045262	   0.0000787	  -0.0001152	  -0.0000926	   0.0001675	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019058	   0.0012253	  -0.0469980
   0.0045756	  -0.0000224	  -0.0003520	  -0.0000185	   0.0003532	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028319	   0.0026664	  -0.0566852
   0.0046678	  -0.0001373	  -0.0001777	  -0.0000933	   0.0002432	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0027051	   0.0024281	  -0.0556256
   0.0043670	  -0.0000166	  -0.0000886	   0.0000815	   0.0001215	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023164	   0.0015040	  -0.0524118
   0.0069175	  -0.0000858	  -0.0006095	  -0.0000746	   0.0006200	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0055700	   0.0053533	  -0.1049228
   0.0052714	   0.0003859	  -0.0002942	  -0.0000341	   0.0004864	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023099	   0.0017013	  -0.0564836
   0.0063663	  -0.0000469	  -0.0003149	  -0.0001228	   0.0003413	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0043409	   0.0039434	  -0.0910468
   0.0042426	   0.0001261	  -0.0001575	   0.0001469	   0.0002496	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028349	   0.0020868	  -0.0611740
   0.0045391	  -0.0000727	  -0.0005549	  -0.0000025	   0.0005596	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0013354	   0.0011606	  -0.0376197
   0.0060233	   0.0001139	  -0.0000362	   0.0000028	   0.0001196	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028982	   0.0021976	  -0.0710267
   0.0055195	   0.0003454	  -0.0004421	  -0.0000756	   0.0005661	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0043448	   0.0037726	  -0.0861410
   0.0047515	  -0.0002016	  -0.0001286	  -0.0000630	   0.0002473	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0015244	   0.0008932	  -0.0396114
   0.0047182	   0.0000004	  -0.0003560	  -0.0001620	   0.0003911	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0026833	   0.0022678	  -0.0578401
   0.0048278	   0.0000718	  -0.0003108	  -0.0000320	   0.0003206	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028358	   0.0021066	  -0.0632766
   0.0062727	   0.0002891	  -0.0007407	  -0.0001006	   0.0008015	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0022372	   0.0017558	  -0.0634206
   0.0066337	  -0.0000609	  -0.0002188	  -0.0000090	   0.0002273	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030576	   0.0028190	  -0.0741798
   0.0076007	  -0.0001029	  -0.0005168	  -0.0000501	   0.0005293	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029050	   0.0022791	  -0.0815048
