 # Dv [km/s]	     dx [km]	     dy [km]	     dz [km]	     dr [km]	  dvx [km/s]	  dvy [km/s]	  dvz [km/s]	   dv [km/s]	e_los_2 [km]	e_los_inf [km]	      reward
   0.0071874	  -0.0003221	  -0.0000024	   0.0000931	   0.0003352	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0479162
   0.0078770	   0.0001569	  -0.0001478	  -0.0000706	   0.0002269	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0525134
   0.0080638	  -0.0000341	  -0.0002216	  -0.0000111	   0.0002245	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0537587
   0.0047298	  -0.0002021	   0.0002528	   0.0001517	   0.0003574	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0315320
   0.0083415	   0.0001377	   0.0001296	   0.0001651	   0.0002510	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0556098
   0.0047064	   0.0001536	   0.0002664	   0.0001933	   0.0003632	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0313758
   0.0050407	   0.0000288	   0.0000632	  -0.0002007	   0.0002124	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0336046
   0.0066788	   0.0000904	   0.0001331	  -0.0004073	   0.0004379	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0445252
   0.0050561	  -0.0000233	  -0.0004304	  -0.0001230	   0.0004483	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0337071
   0.0049166	  -0.0001156	   0.0001686	   0.0002120	   0.0002945	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0327774
   0.0085363	  -0.0002882	  -0.0002960	   0.0000797	   0.0004207	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0569085
   0.0070599	   0.0000786	  -0.0004379	   0.0000903	   0.0004540	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0470658
   0.0061304	   0.0002484	   0.0002166	   0.0002109	   0.0003913	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0408693
   0.0067996	  -0.0002306	  -0.0002220	   0.0000035	   0.0003201	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0453307
   0.0063196	  -0.0001625	  -0.0002211	   0.0001471	   0.0003114	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0421308
   0.0053725	   0.0003391	   0.0002919	  -0.0003035	   0.0005407	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358575
   0.0063518	  -0.0004057	  -0.0004005	   0.0000191	   0.0005705	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0424156
   0.0054850	  -0.0005329	   0.0000545	  -0.0001857	   0.0005669	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0366338
   0.0044905	  -0.0004318	  -0.0003355	   0.0002333	   0.0005946	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0300311
   0.0080832	  -0.0000243	  -0.0003007	   0.0000301	   0.0003031	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0538881
   0.0067489	  -0.0004181	   0.0000414	  -0.0003826	   0.0005683	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0450608
   0.0054291	   0.0000608	   0.0002659	   0.0001821	   0.0003280	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0361942
   0.0075146	   0.0004068	   0.0000164	   0.0001417	   0.0004311	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0500975
   0.0067677	   0.0000877	  -0.0000037	   0.0002038	   0.0002219	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0451178
   0.0060074	  -0.0001746	  -0.0002229	  -0.0000220	   0.0002840	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0400494
   0.0051944	   0.0000982	   0.0002898	  -0.0002200	   0.0003769	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0346296
   0.0048704	  -0.0002671	   0.0000331	   0.0000791	   0.0002805	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0324693
   0.0050792	  -0.0001505	  -0.0001578	   0.0000940	   0.0002374	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0338615
   0.0045545	   0.0003198	   0.0001267	   0.0002366	   0.0004175	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0303632
   0.0053638	  -0.0001896	  -0.0003838	   0.0002055	   0.0004748	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0357586
   0.0069640	   0.0002792	   0.0001555	  -0.0001620	   0.0003583	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0464265
   0.0057280	   0.0003427	   0.0001367	   0.0002228	   0.0004310	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0381866
   0.0086313	   0.0003301	  -0.0000782	   0.0000284	   0.0003404	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0575420
   0.0049105	  -0.0004379	  -0.0003644	  -0.0000579	   0.0005726	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0328091
   0.0045480	  -0.0003916	   0.0000177	   0.0003113	   0.0005006	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0303206
   0.0069535	  -0.0002397	   0.0003184	   0.0000631	   0.0004035	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0463563
   0.0049027	   0.0002278	   0.0000243	   0.0001136	   0.0002557	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0326846
   0.0043123	  -0.0000652	  -0.0000716	   0.0000313	   0.0001017	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0287483
   0.0053068	  -0.0000580	  -0.0001375	   0.0002066	   0.0002549	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0353785
   0.0051576	   0.0003154	  -0.0002232	  -0.0000723	   0.0003931	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0343838
   0.0064748	   0.0002259	   0.0000951	  -0.0002633	   0.0003597	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0431656
   0.0042123	  -0.0000597	   0.0006000	   0.0001904	   0.0006323	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0282141
   0.0045656	   0.0001190	  -0.0000752	   0.0001957	   0.0002410	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0304375
   0.0045419	  -0.0000150	  -0.0001969	   0.0002247	   0.0002991	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0302792
   0.0053615	  -0.0003119	   0.0002531	   0.0001284	   0.0004217	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0357436
   0.0060337	  -0.0000688	  -0.0002316	  -0.0002645	   0.0003583	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0402244
   0.0074480	   0.0003336	  -0.0000553	   0.0001734	   0.0003800	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0496532
   0.0072302	  -0.0002178	  -0.0000499	   0.0000603	   0.0002315	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0482016
   0.0088329	   0.0002425	  -0.0001343	  -0.0000382	   0.0002798	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0588862
   0.0087939	  -0.0003387	  -0.0003686	  -0.0000161	   0.0005008	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0586270
   0.0071838	  -0.0000767	  -0.0004618	  -0.0006756	   0.0008219	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0482140
   0.0056484	  -0.0002179	  -0.0000291	  -0.0000352	   0.0002227	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0376560
   0.0041778	  -0.0004916	   0.0003831	   0.0002541	   0.0006731	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0280249
   0.0069001	  -0.0004076	  -0.0004386	   0.0001355	   0.0006139	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0461147
   0.0052469	   0.0000601	  -0.0003400	  -0.0002642	   0.0004347	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0349794
   0.0064187	   0.0000248	  -0.0000472	  -0.0001937	   0.0002010	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0427916
   0.0049144	   0.0000681	   0.0001414	   0.0003822	   0.0004132	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0327627
   0.0081001	   0.0000534	   0.0000577	  -0.0002643	   0.0002757	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0540010
   0.0043052	  -0.0003583	   0.0001453	   0.0002855	   0.0004806	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0287016
   0.0054547	  -0.0000737	  -0.0002024	   0.0000455	   0.0002202	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0363643
   0.0070213	  -0.0000912	   0.0002372	  -0.0002050	   0.0003265	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0468088
   0.0055044	   0.0000683	   0.0000711	  -0.0003925	   0.0004047	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0366958
   0.0076684	   0.0004605	   0.0000415	   0.0000210	   0.0004628	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0511227
   0.0064265	   0.0003448	  -0.0002874	  -0.0002205	   0.0005001	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0428431
   0.0046904	  -0.0002883	  -0.0000749	   0.0002110	   0.0003650	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0312695
   0.0042931	  -0.0000903	   0.0004799	   0.0002229	   0.0005368	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0286577
   0.0044361	  -0.0006148	   0.0004811	   0.0000672	   0.0007835	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0298574
   0.0094428	   0.0003907	   0.0006565	  -0.0004200	   0.0008718	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0633238
   0.0067550	  -0.0001713	   0.0001361	  -0.0000442	   0.0002232	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0450335
   0.0054898	   0.0000827	   0.0000504	   0.0000511	   0.0001095	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0365987
   0.0075032	   0.0003408	  -0.0001864	   0.0001321	   0.0004103	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0500215
   0.0055786	   0.0002327	   0.0000836	  -0.0001749	   0.0003028	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0371910
   0.0046998	  -0.0005572	   0.0004081	  -0.0006871	   0.0009742	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0318059
   0.0044503	  -0.0004020	   0.0000420	   0.0002120	   0.0004564	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0296684
   0.0059698	   0.0000709	   0.0006537	  -0.0005088	   0.0008314	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0401302
   0.0045051	   0.0001698	   0.0001451	   0.0001832	   0.0002889	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0300343
   0.0074470	   0.0002645	   0.0001924	   0.0001477	   0.0003589	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0496463
   0.0064718	   0.0000493	  -0.0002571	   0.0000371	   0.0002644	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0431452
   0.0065078	   0.0003163	  -0.0000453	  -0.0002375	   0.0003981	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0433852
   0.0087281	   0.0002547	  -0.0002814	  -0.0003006	   0.0004842	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0581873
   0.0056013	  -0.0000300	  -0.0003949	   0.0000983	   0.0004081	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0373422
   0.0076417	  -0.0002392	  -0.0001420	  -0.0001284	   0.0003063	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0509449
   0.0058068	  -0.0000791	   0.0004718	  -0.0002060	   0.0005209	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0387326
   0.0073472	   0.0004639	  -0.0003301	   0.0001934	   0.0006013	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0490829
   0.0088780	   0.0004233	  -0.0004057	  -0.0000510	   0.0005885	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0592753
   0.0063720	   0.0002494	  -0.0000324	   0.0001710	   0.0003041	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0424797
   0.0048332	  -0.0004072	  -0.0002303	   0.0001752	   0.0004996	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0322213
   0.0049411	  -0.0000368	   0.0002486	   0.0000913	   0.0002674	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0329405
   0.0049794	  -0.0002719	  -0.0000001	   0.0003817	   0.0004686	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0331961
   0.0080106	   0.0000265	   0.0000918	  -0.0000005	   0.0000955	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0534043
   0.0042627	   0.0000642	  -0.0002762	   0.0001625	   0.0003268	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0284178
   0.0045975	   0.0001493	   0.0002234	   0.0001622	   0.0003139	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0306501
   0.0055136	  -0.0003099	  -0.0000584	   0.0001792	   0.0003627	   0.0000000	  -0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0367572
   0.0068356	   0.0000804	  -0.0000935	  -0.0001004	   0.0001590	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0455706
   0.0052669	  -0.0003607	   0.0000056	   0.0001435	   0.0003883	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0351128
   0.0052750	   0.0002658	  -0.0004590	   0.0000792	   0.0005363	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0352029
   0.0052783	  -0.0001660	  -0.0004133	  -0.0001462	   0.0004688	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0351884
   0.0061664	   0.0002678	   0.0003376	   0.0000243	   0.0004316	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0411091
   0.0086732	  -0.0002023	   0.0000744	   0.0000324	   0.0002179	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0578212
   0.0049028	   0.0000066	  -0.0002921	   0.0001023	   0.0003095	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0326853
   0.0059653	  -0.0003613	   0.0001202	  -0.0004228	   0.0005690	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0398374
   0.0042779	   0.0001355	  -0.0001074	   0.0003259	   0.0003690	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0285195
   0.0081651	  -0.0001180	  -0.0000424	  -0.0002679	   0.0002958	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0544341
   0.0042451	  -0.0002653	  -0.0000570	   0.0002615	   0.0003768	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0283007
   0.0057525	  -0.0001501	  -0.0000718	   0.0000132	   0.0001669	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0383497
   0.0054472	  -0.0003152	   0.0002882	   0.0000996	   0.0004385	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0363149
   0.0052382	   0.0001254	  -0.0001446	  -0.0001389	   0.0002365	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0349213
   0.0052371	   0.0002095	   0.0000871	   0.0002174	   0.0003142	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0349142
   0.0055062	   0.0001408	  -0.0000286	  -0.0000088	   0.0001439	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0367082
   0.0065878	  -0.0001475	  -0.0001027	   0.0000041	   0.0001797	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0439189
   0.0047167	  -0.0001970	   0.0002201	   0.0003230	   0.0004377	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0314448
   0.0043177	  -0.0001239	  -0.0002298	   0.0001737	   0.0003136	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0287844
   0.0048659	  -0.0002546	   0.0004343	   0.0002190	   0.0005490	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0324886
   0.0072335	   0.0001979	   0.0000804	  -0.0005728	   0.0006113	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0483349
   0.0050494	  -0.0000111	   0.0002390	   0.0003057	   0.0003882	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0336629
   0.0049313	  -0.0002483	   0.0000327	   0.0002582	   0.0003597	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0328757
   0.0069918	  -0.0001250	   0.0003935	  -0.0003399	   0.0005348	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0466467
   0.0074956	  -0.0003093	   0.0003979	  -0.0003837	   0.0006334	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0501039
   0.0077192	  -0.0000469	   0.0004655	  -0.0000773	   0.0004742	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0514615
   0.0047558	  -0.0001346	   0.0006768	  -0.0001078	   0.0006984	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0319037
   0.0045527	   0.0002468	  -0.0001216	   0.0003079	   0.0004129	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0303514
   0.0056505	   0.0002298	  -0.0000754	  -0.0001109	   0.0002661	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0376700
   0.0071038	   0.0002685	  -0.0003938	   0.0002178	   0.0005240	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0473827
   0.0058561	  -0.0001500	   0.0003530	  -0.0000223	   0.0003842	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0390407
   0.0042224	  -0.0000583	   0.0000729	   0.0003512	   0.0003634	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0281492
   0.0055525	   0.0002616	   0.0003081	  -0.0001802	   0.0004425	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0370166
   0.0079870	  -0.0001292	  -0.0004338	   0.0001015	   0.0004639	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0532469
   0.0047947	   0.0002115	  -0.0005818	   0.0000194	   0.0006194	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0320843
   0.0044381	   0.0002794	  -0.0002608	   0.0002068	   0.0004345	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0295875
   0.0066529	  -0.0005130	   0.0000780	  -0.0003665	   0.0006353	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0444877
   0.0058305	   0.0001181	   0.0003140	   0.0002693	   0.0004302	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0388697
   0.0049630	   0.0002104	  -0.0000923	   0.0000807	   0.0002435	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0330866
   0.0049160	  -0.0000804	  -0.0000416	  -0.0000829	   0.0001228	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0327731
   0.0060042	   0.0004360	   0.0000673	   0.0001384	   0.0004624	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0400279
   0.0046880	  -0.0000946	  -0.0001928	   0.0002296	   0.0003144	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0312536
   0.0060955	   0.0003048	  -0.0003352	  -0.0000983	   0.0004636	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0406367
   0.0068345	   0.0004587	   0.0001993	  -0.0000499	   0.0005026	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0455661
   0.0043688	  -0.0002838	  -0.0000077	   0.0002356	   0.0003689	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0291251
   0.0070821	  -0.0002357	   0.0003146	   0.0001568	   0.0004233	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0472141
   0.0055829	  -0.0001649	   0.0002405	   0.0001075	   0.0003107	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0372193
   0.0047354	  -0.0002338	  -0.0000071	   0.0003218	   0.0003978	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0315693
   0.0049773	  -0.0000051	  -0.0003652	   0.0001619	   0.0003995	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0331823
   0.0090529	   0.0003165	  -0.0000681	  -0.0001556	   0.0003592	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0603527
   0.0048993	   0.0001973	  -0.0000387	   0.0001387	   0.0002443	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0326619
   0.0065420	   0.0002278	  -0.0002925	   0.0001608	   0.0004041	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0436135
   0.0045991	  -0.0001831	  -0.0000711	   0.0003219	   0.0003771	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0306607
   0.0051242	   0.0000395	  -0.0004364	  -0.0001073	   0.0004511	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0341614
   0.0071142	  -0.0000792	  -0.0001832	   0.0001985	   0.0002815	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0474282
   0.0054426	   0.0000467	   0.0003937	  -0.0003395	   0.0005220	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0363062
   0.0084171	   0.0000600	  -0.0001852	  -0.0000533	   0.0002018	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0561138
   0.0049131	   0.0000080	  -0.0002293	   0.0001235	   0.0002606	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0327541
   0.0043901	   0.0002913	  -0.0002649	   0.0002249	   0.0004534	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0292672
   0.0070048	   0.0000608	  -0.0000471	   0.0002495	   0.0002611	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0466983
   0.0046955	  -0.0000479	   0.0001669	   0.0001218	   0.0002121	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0313035
   0.0059799	  -0.0001799	   0.0003473	  -0.0000414	   0.0003933	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0398662
   0.0076262	  -0.0001967	   0.0002102	   0.0000127	   0.0002881	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0508417
   0.0078252	   0.0004194	   0.0000129	   0.0000176	   0.0004199	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0521681
   0.0044827	   0.0003607	  -0.0000696	   0.0002131	   0.0004247	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0298845
   0.0084485	   0.0001506	  -0.0003128	  -0.0001290	   0.0003704	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0563235
   0.0074266	  -0.0001535	   0.0000328	   0.0001432	   0.0002125	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0495108
